fill	colour	x	y	group	xmin	xmax	ymin	ymax
#346E9D	#346E9D	0.272727272727273	0.196969696969697	1	0.257575757575758	0.287878787878788	0.175324675324675	0.218614718614719
#326A97	#326A97	0.303030303030303	0.196969696969697	1	0.287878787878788	0.318181818181818	0.175324675324675	0.218614718614719
#326A97	#326A97	0.303030303030303	0.196969696969697	1	0.287878787878788	0.318181818181818	0.175324675324675	0.218614718614719
#306692	#306692	0.303030303030303	0.196969696969697	1	0.287878787878788	0.318181818181818	0.175324675324675	0.218614718614719
#326A97	#326A97	0.333333333333333	0.196969696969697	1	0.318181818181818	0.348484848484849	0.175324675324675	0.218614718614719
#326A97	#326A97	0.333333333333333	0.196969696969697	1	0.318181818181818	0.348484848484849	0.175324675324675	0.218614718614719
#346E9D	#346E9D	0.333333333333333	0.196969696969697	1	0.318181818181818	0.348484848484849	0.175324675324675	0.218614718614719
#346E9D	#346E9D	0.363636363636364	0.196969696969697	1	0.348484848484849	0.378787878787879	0.175324675324675	0.218614718614719
#3672A2	#3672A2	0.363636363636364	0.196969696969697	1	0.348484848484849	0.378787878787879	0.175324675324675	0.218614718614719
#3876A8	#3876A8	0.363636363636364	0.196969696969697	1	0.348484848484849	0.378787878787879	0.175324675324675	0.218614718614719
#3A7AAD	#3A7AAD	0.393939393939394	0.196969696969697	1	0.378787878787879	0.409090909090909	0.175324675324675	0.218614718614719
#3C7EB3	#3C7EB3	0.393939393939394	0.196969696969697	1	0.378787878787879	0.409090909090909	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.393939393939394	0.196969696969697	1	0.378787878787879	0.409090909090909	0.175324675324675	0.218614718614719
#4086BE	#4086BE	0.424242424242424	0.196969696969697	1	0.409090909090909	0.439393939393939	0.175324675324675	0.218614718614719
#438AC3	#438AC3	0.424242424242424	0.196969696969697	1	0.409090909090909	0.439393939393939	0.175324675324675	0.218614718614719
#438AC3	#438AC3	0.424242424242424	0.196969696969697	1	0.409090909090909	0.439393939393939	0.175324675324675	0.218614718614719
#438AC3	#438AC3	0.454545454545455	0.196969696969697	1	0.439393939393939	0.46969696969697	0.175324675324675	0.218614718614719
#438AC3	#438AC3	0.454545454545455	0.196969696969697	1	0.439393939393939	0.46969696969697	0.175324675324675	0.218614718614719
#438AC3	#438AC3	0.454545454545455	0.196969696969697	1	0.439393939393939	0.46969696969697	0.175324675324675	0.218614718614719
#438AC3	#438AC3	0.484848484848485	0.196969696969697	1	0.46969696969697	0.5	0.175324675324675	0.218614718614719
#438AC3	#438AC3	0.484848484848485	0.196969696969697	1	0.46969696969697	0.5	0.175324675324675	0.218614718614719
#438AC3	#438AC3	0.484848484848485	0.196969696969697	1	0.46969696969697	0.5	0.175324675324675	0.218614718614719
#4086BE	#4086BE	0.515151515151515	0.196969696969697	1	0.5	0.53030303030303	0.175324675324675	0.218614718614719
#4086BE	#4086BE	0.515151515151515	0.196969696969697	1	0.5	0.53030303030303	0.175324675324675	0.218614718614719
#4086BE	#4086BE	0.515151515151515	0.196969696969697	1	0.5	0.53030303030303	0.175324675324675	0.218614718614719
#4086BE	#4086BE	0.545454545454545	0.196969696969697	1	0.53030303030303	0.560606060606061	0.175324675324675	0.218614718614719
#4086BE	#4086BE	0.545454545454545	0.196969696969697	1	0.53030303030303	0.560606060606061	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.545454545454545	0.196969696969697	1	0.53030303030303	0.560606060606061	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.575757575757576	0.196969696969697	1	0.560606060606061	0.590909090909091	0.175324675324675	0.218614718614719
#4086BE	#4086BE	0.575757575757576	0.196969696969697	1	0.560606060606061	0.590909090909091	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.575757575757576	0.196969696969697	1	0.560606060606061	0.590909090909091	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.606060606060606	0.196969696969697	1	0.590909090909091	0.621212121212121	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.606060606060606	0.196969696969697	1	0.590909090909091	0.621212121212121	0.175324675324675	0.218614718614719
#4086BE	#4086BE	0.606060606060606	0.196969696969697	1	0.590909090909091	0.621212121212121	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.636363636363636	0.196969696969697	1	0.621212121212121	0.651515151515151	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.636363636363636	0.196969696969697	1	0.621212121212121	0.651515151515151	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.636363636363636	0.196969696969697	1	0.621212121212121	0.651515151515151	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.666666666666667	0.196969696969697	1	0.651515151515151	0.681818181818182	0.175324675324675	0.218614718614719
#3C7EB3	#3C7EB3	0.666666666666667	0.196969696969697	1	0.651515151515151	0.681818181818182	0.175324675324675	0.218614718614719
#3C7EB3	#3C7EB3	0.666666666666667	0.196969696969697	1	0.651515151515151	0.681818181818182	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.696969696969697	0.196969696969697	1	0.681818181818182	0.712121212121212	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.696969696969697	0.196969696969697	1	0.681818181818182	0.712121212121212	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.696969696969697	0.196969696969697	1	0.681818181818182	0.712121212121212	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.727272727272727	0.196969696969697	1	0.712121212121212	0.742424242424242	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.727272727272727	0.196969696969697	1	0.712121212121212	0.742424242424242	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.727272727272727	0.196969696969697	1	0.712121212121212	0.742424242424242	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.757575757575758	0.196969696969697	1	0.742424242424242	0.772727272727273	0.175324675324675	0.218614718614719
#4086BE	#4086BE	0.757575757575758	0.196969696969697	1	0.742424242424242	0.772727272727273	0.175324675324675	0.218614718614719
#4086BE	#4086BE	0.757575757575758	0.196969696969697	1	0.742424242424242	0.772727272727273	0.175324675324675	0.218614718614719
#438AC3	#438AC3	0.787878787878788	0.196969696969697	1	0.772727272727273	0.803030303030303	0.175324675324675	0.218614718614719
#458EC9	#458EC9	0.787878787878788	0.196969696969697	1	0.772727272727273	0.803030303030303	0.175324675324675	0.218614718614719
#4793CE	#4793CE	0.787878787878788	0.196969696969697	1	0.772727272727273	0.803030303030303	0.175324675324675	0.218614718614719
#4B9BD9	#4B9BD9	0.818181818181818	0.196969696969697	1	0.803030303030303	0.833333333333333	0.175324675324675	0.218614718614719
#4B9BD9	#4B9BD9	0.818181818181818	0.196969696969697	1	0.803030303030303	0.833333333333333	0.175324675324675	0.218614718614719
#4D9FDF	#4D9FDF	0.818181818181818	0.196969696969697	1	0.803030303030303	0.833333333333333	0.175324675324675	0.218614718614719
#4D9FDF	#4D9FDF	0.848484848484849	0.196969696969697	1	0.833333333333333	0.863636363636364	0.175324675324675	0.218614718614719
#4D9FDF	#4D9FDF	0.848484848484849	0.196969696969697	1	0.833333333333333	0.863636363636364	0.175324675324675	0.218614718614719
#4FA4E5	#4FA4E5	0.848484848484849	0.196969696969697	1	0.833333333333333	0.863636363636364	0.175324675324675	0.218614718614719
#4FA4E5	#4FA4E5	0.878787878787879	0.196969696969697	1	0.863636363636364	0.893939393939394	0.175324675324675	0.218614718614719
#4FA4E5	#4FA4E5	0.878787878787879	0.196969696969697	1	0.863636363636364	0.893939393939394	0.175324675324675	0.218614718614719
#4FA4E5	#4FA4E5	0.878787878787879	0.196969696969697	1	0.863636363636364	0.893939393939394	0.175324675324675	0.218614718614719
#4FA4E5	#4FA4E5	0.909090909090909	0.196969696969697	1	0.893939393939394	0.924242424242424	0.175324675324675	0.218614718614719
#51A8EB	#51A8EB	0.909090909090909	0.196969696969697	1	0.893939393939394	0.924242424242424	0.175324675324675	0.218614718614719
#51A8EB	#51A8EB	0.909090909090909	0.196969696969697	1	0.893939393939394	0.924242424242424	0.175324675324675	0.218614718614719
#51A8EB	#51A8EB	0.939393939393939	0.196969696969697	1	0.924242424242424	0.954545454545455	0.175324675324675	0.218614718614719
#51A8EB	#51A8EB	0.0606060606060606	0.196969696969697	1	0.0454545454545455	0.0757575757575758	0.175324675324675	0.218614718614719
#4FA4E5	#4FA4E5	0.0606060606060606	0.196969696969697	1	0.0454545454545455	0.0757575757575758	0.175324675324675	0.218614718614719
#4FA4E5	#4FA4E5	0.0909090909090909	0.196969696969697	1	0.0757575757575758	0.106060606060606	0.175324675324675	0.218614718614719
#4FA4E5	#4FA4E5	0.0909090909090909	0.196969696969697	1	0.0757575757575758	0.106060606060606	0.175324675324675	0.218614718614719
#4FA4E5	#4FA4E5	0.0909090909090909	0.196969696969697	1	0.0757575757575758	0.106060606060606	0.175324675324675	0.218614718614719
#4FA4E5	#4FA4E5	0.121212121212121	0.196969696969697	1	0.106060606060606	0.136363636363636	0.175324675324675	0.218614718614719
#4D9FDF	#4D9FDF	0.121212121212121	0.196969696969697	1	0.106060606060606	0.136363636363636	0.175324675324675	0.218614718614719
#4D9FDF	#4D9FDF	0.121212121212121	0.196969696969697	1	0.106060606060606	0.136363636363636	0.175324675324675	0.218614718614719
#4B9BD9	#4B9BD9	0.151515151515152	0.196969696969697	1	0.136363636363636	0.166666666666667	0.175324675324675	0.218614718614719
#4B9BD9	#4B9BD9	0.151515151515152	0.196969696969697	1	0.136363636363636	0.166666666666667	0.175324675324675	0.218614718614719
#4997D4	#4997D4	0.151515151515152	0.196969696969697	1	0.136363636363636	0.166666666666667	0.175324675324675	0.218614718614719
#4793CE	#4793CE	0.181818181818182	0.196969696969697	1	0.166666666666667	0.196969696969697	0.175324675324675	0.218614718614719
#458EC9	#458EC9	0.181818181818182	0.196969696969697	1	0.166666666666667	0.196969696969697	0.175324675324675	0.218614718614719
#438AC3	#438AC3	0.181818181818182	0.196969696969697	1	0.166666666666667	0.196969696969697	0.175324675324675	0.218614718614719
#4086BE	#4086BE	0.212121212121212	0.196969696969697	1	0.196969696969697	0.227272727272727	0.175324675324675	0.218614718614719
#4086BE	#4086BE	0.212121212121212	0.196969696969697	1	0.196969696969697	0.227272727272727	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.212121212121212	0.196969696969697	1	0.196969696969697	0.227272727272727	0.175324675324675	0.218614718614719
#3C7EB3	#3C7EB3	0.242424242424242	0.196969696969697	1	0.227272727272727	0.257575757575758	0.175324675324675	0.218614718614719
#3A7AAD	#3A7AAD	0.242424242424242	0.196969696969697	1	0.227272727272727	0.257575757575758	0.175324675324675	0.218614718614719
#3876A8	#3876A8	0.242424242424242	0.196969696969697	1	0.227272727272727	0.257575757575758	0.175324675324675	0.218614718614719
#3876A8	#3876A8	0.272727272727273	0.196969696969697	1	0.257575757575758	0.287878787878788	0.175324675324675	0.218614718614719
#3672A2	#3672A2	0.272727272727273	0.196969696969697	1	0.257575757575758	0.287878787878788	0.175324675324675	0.218614718614719
#346E9D	#346E9D	0.272727272727273	0.196969696969697	1	0.257575757575758	0.287878787878788	0.175324675324675	0.218614718614719
#306692	#306692	0.303030303030303	0.196969696969697	1	0.287878787878788	0.318181818181818	0.175324675324675	0.218614718614719
#306692	#306692	0.303030303030303	0.196969696969697	1	0.287878787878788	0.318181818181818	0.175324675324675	0.218614718614719
#306692	#306692	0.303030303030303	0.196969696969697	1	0.287878787878788	0.318181818181818	0.175324675324675	0.218614718614719
#306692	#306692	0.333333333333333	0.196969696969697	1	0.318181818181818	0.348484848484849	0.175324675324675	0.218614718614719
#306692	#306692	0.333333333333333	0.196969696969697	1	0.318181818181818	0.348484848484849	0.175324675324675	0.218614718614719
#326A97	#326A97	0.333333333333333	0.196969696969697	1	0.318181818181818	0.348484848484849	0.175324675324675	0.218614718614719
#346E9D	#346E9D	0.363636363636364	0.196969696969697	1	0.348484848484849	0.378787878787879	0.175324675324675	0.218614718614719
#346E9D	#346E9D	0.363636363636364	0.196969696969697	1	0.348484848484849	0.378787878787879	0.175324675324675	0.218614718614719
#3672A2	#3672A2	0.363636363636364	0.196969696969697	1	0.348484848484849	0.378787878787879	0.175324675324675	0.218614718614719
#3876A8	#3876A8	0.393939393939394	0.196969696969697	1	0.378787878787879	0.409090909090909	0.175324675324675	0.218614718614719
#3A7AAD	#3A7AAD	0.393939393939394	0.196969696969697	1	0.378787878787879	0.409090909090909	0.175324675324675	0.218614718614719
#3C7EB3	#3C7EB3	0.393939393939394	0.196969696969697	1	0.378787878787879	0.409090909090909	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.424242424242424	0.196969696969697	1	0.409090909090909	0.439393939393939	0.175324675324675	0.218614718614719
#4086BE	#4086BE	0.424242424242424	0.196969696969697	1	0.409090909090909	0.439393939393939	0.175324675324675	0.218614718614719
#438AC3	#438AC3	0.424242424242424	0.196969696969697	1	0.409090909090909	0.439393939393939	0.175324675324675	0.218614718614719
#438AC3	#438AC3	0.454545454545455	0.196969696969697	1	0.439393939393939	0.46969696969697	0.175324675324675	0.218614718614719
#438AC3	#438AC3	0.454545454545455	0.196969696969697	1	0.439393939393939	0.46969696969697	0.175324675324675	0.218614718614719
#438AC3	#438AC3	0.454545454545455	0.196969696969697	1	0.439393939393939	0.46969696969697	0.175324675324675	0.218614718614719
#438AC3	#438AC3	0.484848484848485	0.196969696969697	1	0.46969696969697	0.5	0.175324675324675	0.218614718614719
#4086BE	#4086BE	0.484848484848485	0.196969696969697	1	0.46969696969697	0.5	0.175324675324675	0.218614718614719
#4086BE	#4086BE	0.484848484848485	0.196969696969697	1	0.46969696969697	0.5	0.175324675324675	0.218614718614719
#4086BE	#4086BE	0.515151515151515	0.196969696969697	1	0.5	0.53030303030303	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.515151515151515	0.196969696969697	1	0.5	0.53030303030303	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.515151515151515	0.196969696969697	1	0.5	0.53030303030303	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.545454545454545	0.196969696969697	1	0.53030303030303	0.560606060606061	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.545454545454545	0.196969696969697	1	0.53030303030303	0.560606060606061	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.545454545454545	0.196969696969697	1	0.53030303030303	0.560606060606061	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.575757575757576	0.196969696969697	1	0.560606060606061	0.590909090909091	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.575757575757576	0.196969696969697	1	0.560606060606061	0.590909090909091	0.175324675324675	0.218614718614719
#3C7EB3	#3C7EB3	0.575757575757576	0.196969696969697	1	0.560606060606061	0.590909090909091	0.175324675324675	0.218614718614719
#3C7EB3	#3C7EB3	0.606060606060606	0.196969696969697	1	0.590909090909091	0.621212121212121	0.175324675324675	0.218614718614719
#3C7EB3	#3C7EB3	0.606060606060606	0.196969696969697	1	0.590909090909091	0.621212121212121	0.175324675324675	0.218614718614719
#3C7EB3	#3C7EB3	0.606060606060606	0.196969696969697	1	0.590909090909091	0.621212121212121	0.175324675324675	0.218614718614719
#3C7EB3	#3C7EB3	0.636363636363636	0.196969696969697	1	0.621212121212121	0.651515151515151	0.175324675324675	0.218614718614719
#3A7AAD	#3A7AAD	0.636363636363636	0.196969696969697	1	0.621212121212121	0.651515151515151	0.175324675324675	0.218614718614719
#3A7AAD	#3A7AAD	0.636363636363636	0.196969696969697	1	0.621212121212121	0.651515151515151	0.175324675324675	0.218614718614719
#3A7AAD	#3A7AAD	0.666666666666667	0.196969696969697	1	0.651515151515151	0.681818181818182	0.175324675324675	0.218614718614719
#3A7AAD	#3A7AAD	0.666666666666667	0.196969696969697	1	0.651515151515151	0.681818181818182	0.175324675324675	0.218614718614719
#3A7AAD	#3A7AAD	0.666666666666667	0.196969696969697	1	0.651515151515151	0.681818181818182	0.175324675324675	0.218614718614719
#3A7AAD	#3A7AAD	0.696969696969697	0.196969696969697	1	0.681818181818182	0.712121212121212	0.175324675324675	0.218614718614719
#3A7AAD	#3A7AAD	0.696969696969697	0.196969696969697	1	0.681818181818182	0.712121212121212	0.175324675324675	0.218614718614719
#3C7EB3	#3C7EB3	0.696969696969697	0.196969696969697	1	0.681818181818182	0.712121212121212	0.175324675324675	0.218614718614719
#3C7EB3	#3C7EB3	0.727272727272727	0.196969696969697	1	0.712121212121212	0.742424242424242	0.175324675324675	0.218614718614719
#3C7EB3	#3C7EB3	0.727272727272727	0.196969696969697	1	0.712121212121212	0.742424242424242	0.175324675324675	0.218614718614719
#3C7EB3	#3C7EB3	0.727272727272727	0.196969696969697	1	0.712121212121212	0.742424242424242	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.757575757575758	0.196969696969697	1	0.742424242424242	0.772727272727273	0.175324675324675	0.218614718614719
#3E82B8	#3E82B8	0.757575757575758	0.196969696969697	1	0.742424242424242	0.772727272727273	0.175324675324675	0.218614718614719
#4086BE	#4086BE	0.757575757575758	0.196969696969697	1	0.742424242424242	0.772727272727273	0.175324675324675	0.218614718614719
#4086BE	#4086BE	0.787878787878788	0.196969696969697	1	0.772727272727273	0.803030303030303	0.175324675324675	0.218614718614719
#438AC3	#438AC3	0.787878787878788	0.196969696969697	1	0.772727272727273	0.803030303030303	0.175324675324675	0.218614718614719
#458EC9	#458EC9	0.787878787878788	0.196969696969697	1	0.772727272727273	0.803030303030303	0.175324675324675	0.218614718614719
#4997D4	#4997D4	0.818181818181818	0.196969696969697	1	0.803030303030303	0.833333333333333	0.175324675324675	0.218614718614719
#4B9BD9	#4B9BD9	0.818181818181818	0.196969696969697	1	0.803030303030303	0.833333333333333	0.175324675324675	0.218614718614719
#4B9BD9	#4B9BD9	0.818181818181818	0.196969696969697	1	0.803030303030303	0.833333333333333	0.175324675324675	0.218614718614719
#4D9FDF	#4D9FDF	0.848484848484849	0.196969696969697	1	0.833333333333333	0.863636363636364	0.175324675324675	0.218614718614719
#4D9FDF	#4D9FDF	0.848484848484849	0.196969696969697	1	0.833333333333333	0.863636363636364	0.175324675324675	0.218614718614719
#4FA4E5	#4FA4E5	0.848484848484849	0.196969696969697	1	0.833333333333333	0.863636363636364	0.175324675324675	0.218614718614719
#4FA4E5	#4FA4E5	0.878787878787879	0.196969696969697	1	0.863636363636364	0.893939393939394	0.175324675324675	0.218614718614719
#4FA4E5	#4FA4E5	0.878787878787879	0.196969696969697	1	0.863636363636364	0.893939393939394	0.175324675324675	0.218614718614719
#51A8EB	#51A8EB	0.878787878787879	0.196969696969697	1	0.863636363636364	0.893939393939394	0.175324675324675	0.218614718614719
#51A8EB	#51A8EB	0.909090909090909	0.196969696969697	1	0.893939393939394	0.924242424242424	0.175324675324675	0.218614718614719
#51A8EB	#51A8EB	0.909090909090909	0.196969696969697	1	0.893939393939394	0.924242424242424	0.175324675324675	0.218614718614719
#51A8EB	#51A8EB	0.909090909090909	0.196969696969697	1	0.893939393939394	0.924242424242424	0.175324675324675	0.218614718614719
#51A8EB	#51A8EB	0.939393939393939	0.196969696969697	1	0.924242424242424	0.954545454545455	0.175324675324675	0.218614718614719
#51A8EB	#51A8EB	0.0606060606060606	0.24025974025974	1	0.0454545454545455	0.0757575757575758	0.218614718614719	0.261904761904762
#4FA4E5	#4FA4E5	0.0606060606060606	0.24025974025974	1	0.0454545454545455	0.0757575757575758	0.218614718614719	0.261904761904762
#4FA4E5	#4FA4E5	0.0909090909090909	0.24025974025974	1	0.0757575757575758	0.106060606060606	0.218614718614719	0.261904761904762
#4FA4E5	#4FA4E5	0.0909090909090909	0.24025974025974	1	0.0757575757575758	0.106060606060606	0.218614718614719	0.261904761904762
#4FA4E5	#4FA4E5	0.0909090909090909	0.24025974025974	1	0.0757575757575758	0.106060606060606	0.218614718614719	0.261904761904762
#4D9FDF	#4D9FDF	0.121212121212121	0.24025974025974	1	0.106060606060606	0.136363636363636	0.218614718614719	0.261904761904762
#4D9FDF	#4D9FDF	0.121212121212121	0.24025974025974	1	0.106060606060606	0.136363636363636	0.218614718614719	0.261904761904762
#4D9FDF	#4D9FDF	0.121212121212121	0.24025974025974	1	0.106060606060606	0.136363636363636	0.218614718614719	0.261904761904762
#4B9BD9	#4B9BD9	0.151515151515152	0.24025974025974	1	0.136363636363636	0.166666666666667	0.218614718614719	0.261904761904762
#4B9BD9	#4B9BD9	0.151515151515152	0.24025974025974	1	0.136363636363636	0.166666666666667	0.218614718614719	0.261904761904762
#4793CE	#4793CE	0.151515151515152	0.24025974025974	1	0.136363636363636	0.166666666666667	0.218614718614719	0.261904761904762
#458EC9	#458EC9	0.181818181818182	0.24025974025974	1	0.166666666666667	0.196969696969697	0.218614718614719	0.261904761904762
#438AC3	#438AC3	0.181818181818182	0.24025974025974	1	0.166666666666667	0.196969696969697	0.218614718614719	0.261904761904762
#4086BE	#4086BE	0.181818181818182	0.24025974025974	1	0.166666666666667	0.196969696969697	0.218614718614719	0.261904761904762
#3E82B8	#3E82B8	0.212121212121212	0.24025974025974	1	0.196969696969697	0.227272727272727	0.218614718614719	0.261904761904762
#3E82B8	#3E82B8	0.212121212121212	0.24025974025974	1	0.196969696969697	0.227272727272727	0.218614718614719	0.261904761904762
#3C7EB3	#3C7EB3	0.212121212121212	0.24025974025974	1	0.196969696969697	0.227272727272727	0.218614718614719	0.261904761904762
#3A7AAD	#3A7AAD	0.242424242424242	0.24025974025974	1	0.227272727272727	0.257575757575758	0.218614718614719	0.261904761904762
#3A7AAD	#3A7AAD	0.242424242424242	0.24025974025974	1	0.227272727272727	0.257575757575758	0.218614718614719	0.261904761904762
#3876A8	#3876A8	0.242424242424242	0.24025974025974	1	0.227272727272727	0.257575757575758	0.218614718614719	0.261904761904762
#3672A2	#3672A2	0.272727272727273	0.24025974025974	1	0.257575757575758	0.287878787878788	0.218614718614719	0.261904761904762
#346E9D	#346E9D	0.272727272727273	0.24025974025974	1	0.257575757575758	0.287878787878788	0.218614718614719	0.261904761904762
#306692	#306692	0.272727272727273	0.24025974025974	1	0.257575757575758	0.287878787878788	0.218614718614719	0.261904761904762
#306692	#306692	0.303030303030303	0.24025974025974	1	0.287878787878788	0.318181818181818	0.218614718614719	0.261904761904762
#2E628D	#2E628D	0.303030303030303	0.24025974025974	1	0.287878787878788	0.318181818181818	0.218614718614719	0.261904761904762
#2E628D	#2E628D	0.303030303030303	0.24025974025974	1	0.287878787878788	0.318181818181818	0.218614718614719	0.261904761904762
#2E628D	#2E628D	0.333333333333333	0.24025974025974	1	0.318181818181818	0.348484848484849	0.218614718614719	0.261904761904762
#306692	#306692	0.333333333333333	0.24025974025974	1	0.318181818181818	0.348484848484849	0.218614718614719	0.261904761904762
#306692	#306692	0.333333333333333	0.24025974025974	1	0.318181818181818	0.348484848484849	0.218614718614719	0.261904761904762
#326A97	#326A97	0.363636363636364	0.24025974025974	1	0.348484848484849	0.378787878787879	0.218614718614719	0.261904761904762
#346E9D	#346E9D	0.363636363636364	0.24025974025974	1	0.348484848484849	0.378787878787879	0.218614718614719	0.261904761904762
#346E9D	#346E9D	0.363636363636364	0.24025974025974	1	0.348484848484849	0.378787878787879	0.218614718614719	0.261904761904762
#3672A2	#3672A2	0.393939393939394	0.24025974025974	1	0.378787878787879	0.409090909090909	0.218614718614719	0.261904761904762
#3876A8	#3876A8	0.393939393939394	0.24025974025974	1	0.378787878787879	0.409090909090909	0.218614718614719	0.261904761904762
#3A7AAD	#3A7AAD	0.393939393939394	0.24025974025974	1	0.378787878787879	0.409090909090909	0.218614718614719	0.261904761904762
#3C7EB3	#3C7EB3	0.424242424242424	0.24025974025974	1	0.409090909090909	0.439393939393939	0.218614718614719	0.261904761904762
#3E82B8	#3E82B8	0.424242424242424	0.24025974025974	1	0.409090909090909	0.439393939393939	0.218614718614719	0.261904761904762
#3E82B8	#3E82B8	0.424242424242424	0.24025974025974	1	0.409090909090909	0.439393939393939	0.218614718614719	0.261904761904762
#4086BE	#4086BE	0.454545454545455	0.24025974025974	1	0.439393939393939	0.46969696969697	0.218614718614719	0.261904761904762
#4086BE	#4086BE	0.454545454545455	0.24025974025974	1	0.439393939393939	0.46969696969697	0.218614718614719	0.261904761904762
#4086BE	#4086BE	0.454545454545455	0.24025974025974	1	0.439393939393939	0.46969696969697	0.218614718614719	0.261904761904762
#3E82B8	#3E82B8	0.484848484848485	0.24025974025974	1	0.46969696969697	0.5	0.218614718614719	0.261904761904762
#3E82B8	#3E82B8	0.484848484848485	0.24025974025974	1	0.46969696969697	0.5	0.218614718614719	0.261904761904762
#3E82B8	#3E82B8	0.484848484848485	0.24025974025974	1	0.46969696969697	0.5	0.218614718614719	0.261904761904762
#3E82B8	#3E82B8	0.515151515151515	0.24025974025974	1	0.5	0.53030303030303	0.218614718614719	0.261904761904762
#3E82B8	#3E82B8	0.515151515151515	0.24025974025974	1	0.5	0.53030303030303	0.218614718614719	0.261904761904762
#3C7EB3	#3C7EB3	0.515151515151515	0.24025974025974	1	0.5	0.53030303030303	0.218614718614719	0.261904761904762
#3C7EB3	#3C7EB3	0.545454545454545	0.24025974025974	1	0.53030303030303	0.560606060606061	0.218614718614719	0.261904761904762
#3C7EB3	#3C7EB3	0.545454545454545	0.24025974025974	1	0.53030303030303	0.560606060606061	0.218614718614719	0.261904761904762
#3C7EB3	#3C7EB3	0.545454545454545	0.24025974025974	1	0.53030303030303	0.560606060606061	0.218614718614719	0.261904761904762
#3C7EB3	#3C7EB3	0.575757575757576	0.24025974025974	1	0.560606060606061	0.590909090909091	0.218614718614719	0.261904761904762
